,label,speed
4845,0,"[16, 25, 31, 32, 28, 28, 37, 37, 33, 26, 32, 41]"
4846,0,"[25, 26, 25, 24, 27, 26, 26, 26, 26, 28, 29, 29]"
4847,0,"[42, 44, 46, 46, 47, 45, 42, 43, 44, 41, 35, 27]"
4848,0,"[32, 36, 40, 37, 37, 40, 39, 39, 43, 39, 41, 41]"
4849,0,"[38, 46, 41, 37, 37, 39, 33, 34, 37, 31, 34, 33]"
4850,0,"[38, 35, 34, 38, 39, 35, 36, 36, 40, 37, 39, 40]"
4851,0,"[44, 36, 37, 37, 32, 32, 30, 40, 38, 41, 41, 36]"
4852,0,"[46, 42, 44, 45, 43, 37, 41, 40, 45, 41, 40, 41]"
4853,0,"[16, 29, 33, 32, 33, 33, 30, 31, 32, 31, 28, 31]"
4854,0,"[41, 35, 37, 33, 25, 25, 21, 19, 23, 24, 24, 23]"
4855,0,"[43, 42, 42, 44, 44, 41, 42, 39, 45, 39, 44, 39]"
4856,0,"[40, 37, 43, 39, 39, 46, 46, 44, 43, 38, 36, 35]"
4857,0,"[43, 45, 41, 34, 32, 32, 31, 32, 28, 33, 33, 33]"
4858,0,"[49, 50, 50, 47, 49, 50, 47, 49, 48, 49, 49, 49]"
4859,0,"[34, 32, 31, 30, 32, 31, 29, 31, 31, 31, 31, 32]"
4860,0,"[41, 42, 42, 42, 40, 43, 41, 42, 39, 38, 42, 42]"
4861,0,"[31, 28, 30, 30, 28, 32, 26, 28, 33, 35, 34, 32]"
4862,0,"[23, 30, 32, 28, 28, 24, 22, 24, 25, 27, 29, 29]"
4863,0,"[34, 31, 27, 27, 31, 33, 31, 31, 35, 34, 34, 33]"
4864,0,"[62, 60, 62, 60, 63, 62, 64, 61, 61, 65, 57, 65]"
4865,0,"[34, 30, 28, 27, 28, 22, 24, 23, 23, 25, 31, 28]"
4866,0,"[61, 60, 56, 53, 54, 53, 50, 49, 49, 49, 48, 51]"
4867,0,"[43, 36, 45, 25, 23, 35, 38, 31, 37, 44, 32, 16]"
4868,0,"[49, 49, 52, 49, 49, 49, 48, 48, 47, 50, 49, 47]"
4869,0,"[41, 44, 45, 46, 47, 48, 48, 47, 47, 47, 47, 48]"
4870,0,"[44, 42, 46, 44, 48, 46, 41, 41, 44, 46, 40, 44]"
4871,0,"[32, 34, 35, 35, 36, 38, 38, 39, 39, 39, 40, 37]"
4872,0,"[63, 64, 63, 65, 64, 63, 63, 64, 65, 63, 66, 66]"
4873,0,"[15, 18, 27, 30, 26, 20, 27, 28, 30, 33, 31, 32]"
4874,0,"[33, 26, 27, 31, 33, 34, 20, 20, 26, 28, 33, 35]"
4875,0,"[51, 51, 51, 49, 50, 48, 49, 49, 46, 43, 41, 24]"
4876,0,"[23, 28, 29, 34, 37, 39, 40, 42, 42, 43, 45, 44]"
4877,0,"[21, 31, 33, 31, 31, 32, 33, 32, 31, 31, 31, 32]"
4878,0,"[47, 48, 49, 49, 46, 49, 48, 50, 52, 55, 50, 50]"
4879,0,"[51, 49, 51, 50, 51, 52, 51, 53, 51, 52, 51, 52]"
4880,0,"[52, 54, 54, 53, 53, 52, 49, 52, 52, 51, 52, 53]"
4881,0,"[52, 51, 50, 50, 53, 53, 54, 53, 54, 51, 46, 46]"
4882,0,"[41, 41, 42, 46, 40, 41, 40, 37, 43, 39, 41, 45]"
4883,0,"[21, 22, 19, 19, 21, 18, 14, 17, 22, 23, 21, 24]"
4884,0,"[39, 38, 42, 42, 41, 41, 42, 43, 41, 42, 39, 45]"
4885,0,"[51, 49, 48, 48, 49, 50, 48, 46, 49, 46, 50, 47]"
4886,0,"[37, 39, 39, 40, 39, 40, 39, 40, 39, 39, 39, 40]"
4887,0,"[33, 33, 28, 30, 29, 29, 30, 24, 28, 28, 29, 33]"
4888,0,"[11, 16, 13, 16, 16, 17, 16, 11, 15, 22, 25, 25]"
4889,0,"[27, 18, 20, 19, 17, 17, 18, 20, 21, 18, 16, 19]"
4890,0,"[43, 43, 42, 42, 41, 44, 53, 55, 51, 51, 47, 48]"
4891,0,"[32, 35, 36, 35, 35, 34, 35, 33, 34, 32, 35, 33]"
4892,0,"[29, 26, 28, 30, 30, 30, 31, 29, 27, 28, 29, 28]"
4893,0,"[57, 59, 54, 57, 55, 58, 59, 55, 56, 57, 61, 58]"
4894,0,"[31, 30, 24, 23, 24, 23, 22, 18, 21, 22, 23, 28]"
4895,0,"[54, 53, 52, 52, 52, 52, 52, 51, 48, 50, 51, 52]"
4896,0,"[42, 45, 48, 43, 41, 45, 43, 43, 42, 40, 43, 43]"
4897,0,"[36, 37, 36, 39, 38, 39, 41, 41, 42, 38, 38, 35]"
4898,0,"[47, 46, 46, 46, 46, 46, 46, 46, 45, 41, 40, 38]"
4899,0,"[33, 30, 29, 26, 27, 28, 21, 20, 21, 26, 27, 29]"
4900,0,"[36, 36, 38, 36, 37, 37, 36, 36, 38, 35, 33, 27]"
4901,0,"[51, 56, 50, 51, 51, 50, 47, 47, 48, 44, 43, 43]"
4902,0,"[32, 33, 32, 32, 32, 33, 32, 34, 33, 33, 33, 33]"
4903,0,"[37, 40, 39, 41, 42, 41, 39, 40, 36, 42, 42, 41]"
4904,0,"[53, 55, 51, 55, 54, 51, 51, 48, 52, 49, 50, 51]"
4905,0,"[34, 35, 33, 32, 34, 34, 33, 33, 32, 31, 34, 33]"
4906,0,"[37, 38, 35, 34, 34, 34, 34, 35, 37, 35, 36, 39]"
4907,0,"[39, 38, 39, 44, 38, 38, 41, 38, 41, 37, 38, 42]"
4908,0,"[30, 32, 34, 29, 34, 37, 39, 40, 38, 39, 41, 40]"
4909,0,"[42, 40, 37, 37, 40, 42, 39, 38, 41, 40, 39, 42]"
4910,0,"[37, 34, 38, 36, 39, 39, 37, 38, 35, 35, 35, 36]"
4911,0,"[32, 31, 32, 31, 31, 33, 31, 28, 26, 25, 26, 21]"
4912,0,"[37, 34, 35, 38, 39, 37, 37, 37, 35, 38, 34, 38]"
4913,0,"[28, 27, 27, 28, 20, 10, 12, 17, 28, 31, 28, 33]"
4914,0,"[39, 38, 37, 38, 42, 41, 41, 40, 40, 42, 42, 40]"
4915,0,"[34, 34, 32, 32, 34, 35, 36, 37, 35, 35, 36, 36]"
4916,0,"[59, 61, 62, 59, 59, 59, 58, 61, 60, 63, 61, 61]"
4917,0,"[56, 55, 56, 58, 58, 57, 57, 57, 57, 59, 55, 56]"
4918,0,"[60, 60, 59, 58, 59, 59, 59, 59, 58, 59, 61, 61]"
4919,0,"[17, 20, 17, 17, 22, 24, 15, 19, 17, 15, 15, 15]"
4920,0,"[39, 43, 42, 37, 42, 41, 41, 42, 42, 42, 41, 41]"
4921,0,"[37, 37, 37, 36, 35, 37, 37, 37, 36, 36, 38, 39]"
4922,0,"[26, 23, 23, 24, 26, 21, 26, 29, 24, 23, 22, 26]"
4923,0,"[48, 52, 47, 50, 50, 51, 48, 49, 52, 51, 48, 51]"
4924,0,"[36, 40, 42, 35, 43, 47, 45, 45, 40, 42, 46, 38]"
4925,0,"[44, 36, 28, 26, 29, 26, 24, 24, 28, 26, 25, 24]"
4926,0,"[12, 16, 21, 22, 18, 20, 14, 13, 11, 14, 15, 13]"
4927,0,"[42, 42, 44, 43, 44, 45, 45, 45, 44, 45, 47, 46]"
4928,0,"[52, 55, 53, 48, 48, 47, 47, 45, 49, 51, 50, 48]"
4929,0,"[52, 52, 51, 50, 50, 51, 52, 51, 53, 50, 53, 51]"
4930,0,"[22, 15, 33, 32, 33, 33, 33, 38, 37, 38, 40, 39]"
4931,0,"[54, 54, 55, 52, 54, 51, 54, 54, 56, 52, 53, 54]"
4932,0,"[32, 31, 33, 30, 32, 30, 31, 30, 31, 31, 33, 33]"
4933,0,"[28, 30, 30, 29, 29, 29, 28, 30, 31, 31, 29, 31]"
4934,0,"[17, 14, 13, 17, 18, 19, 21, 22, 24, 25, 26, 25]"
4935,0,"[45, 46, 48, 48, 48, 49, 50, 51, 52, 53, 53, 53]"
4936,0,"[41, 48, 44, 43, 40, 42, 39, 40, 44, 44, 42, 38]"
4937,0,"[45, 48, 49, 47, 44, 45, 50, 49, 53, 45, 50, 48]"
4938,0,"[41, 38, 37, 32, 37, 36, 34, 29, 35, 29, 38, 23]"
4939,0,"[33, 32, 36, 34, 36, 38, 38, 40, 39, 37, 37, 37]"
4940,0,"[31, 33, 31, 28, 29, 28, 25, 31, 30, 27, 25, 28]"
4941,0,"[30, 30, 27, 23, 19, 15, 18, 24, 26, 29, 31, 31]"
4942,0,"[49, 47, 45, 48, 49, 49, 50, 48, 47, 49, 49, 49]"
4943,0,"[27, 28, 29, 28, 28, 32, 24, 33, 33, 29, 24, 34]"
4944,0,"[32, 30, 31, 32, 32, 33, 34, 34, 34, 35, 36, 38]"
4945,0,"[30, 30, 31, 27, 22, 29, 38, 46, 47, 47, 48, 48]"
4946,0,"[36, 37, 36, 39, 41, 36, 38, 35, 39, 38, 38, 40]"
4947,0,"[35, 33, 32, 29, 22, 18, 23, 24, 26, 27, 30, 31]"
4948,0,"[47, 48, 49, 50, 46, 49, 49, 47, 49, 49, 50, 49]"
4949,0,"[35, 34, 33, 34, 35, 37, 35, 36, 36, 37, 35, 40]"
4950,0,"[44, 47, 45, 45, 47, 48, 43, 46, 43, 43, 46, 45]"
4951,0,"[44, 43, 44, 44, 44, 44, 43, 44, 44, 43, 43, 43]"
4952,0,"[53, 54, 52, 52, 55, 52, 53, 53, 55, 55, 48, 53]"
4953,0,"[47, 44, 45, 40, 43, 44, 46, 44, 42, 42, 42, 41]"
4954,0,"[43, 38, 39, 42, 39, 37, 36, 36, 34, 37, 35, 37]"
4955,0,"[31, 33, 31, 32, 33, 35, 31, 30, 34, 38, 33, 32]"
4956,0,"[29, 30, 30, 29, 30, 30, 33, 32, 33, 33, 35, 33]"
4957,0,"[18, 23, 20, 24, 23, 26, 25, 22, 26, 21, 28, 26]"
4958,0,"[26, 24, 28, 24, 28, 24, 24, 24, 21, 22, 22, 22]"
4959,0,"[40, 39, 41, 41, 44, 41, 40, 42, 32, 38, 39, 33]"
4960,0,"[36, 33, 26, 28, 25, 26, 32, 29, 29, 26, 27, 30]"
4961,0,"[39, 38, 42, 42, 42, 41, 43, 43, 42, 41, 41, 41]"
4962,0,"[21, 21, 27, 27, 28, 29, 31, 28, 31, 27, 28, 29]"
4963,0,"[43, 41, 46, 43, 44, 45, 40, 42, 40, 36, 39, 35]"
4964,0,"[21, 18, 21, 21, 19, 19, 18, 16, 16, 15, 15, 14]"
4965,0,"[34, 28, 36, 32, 39, 33, 33, 32, 30, 28, 29, 29]"
4966,0,"[34, 35, 34, 37, 36, 33, 31, 32, 37, 30, 31, 34]"
4967,0,"[42, 41, 41, 41, 42, 42, 41, 41, 42, 42, 44, 44]"
4968,0,"[28, 24, 18, 12, 14, 18, 23, 28, 30, 26, 20, 15]"
4969,0,"[33, 37, 35, 35, 36, 34, 34, 36, 34, 34, 32, 35]"
4970,0,"[38, 39, 38, 40, 39, 38, 40, 39, 40, 40, 39, 28]"
4971,0,"[40, 43, 44, 40, 41, 42, 42, 42, 39, 40, 40, 44]"
4972,0,"[41, 42, 36, 40, 40, 40, 42, 41, 40, 35, 31, 37]"
4973,0,"[51, 48, 53, 51, 52, 50, 49, 48, 50, 44, 46, 45]"
4974,0,"[35, 39, 35, 35, 36, 32, 33, 37, 31, 32, 27, 31]"
4975,0,"[37, 38, 36, 34, 36, 35, 35, 36, 37, 36, 38, 35]"
4976,0,"[38, 42, 41, 40, 42, 39, 39, 39, 41, 41, 40, 41]"
4977,0,"[24, 27, 30, 31, 26, 27, 26, 25, 26, 24, 23, 22]"
4978,0,"[53, 51, 52, 55, 52, 52, 52, 51, 52, 53, 52, 55]"
4979,0,"[48, 48, 47, 47, 47, 49, 46, 49, 47, 49, 48, 47]"
4980,0,"[24, 23, 27, 11, 29, 32, 32, 31, 31, 34, 32, 34]"
4981,0,"[33, 34, 37, 33, 32, 31, 32, 29, 33, 30, 34, 31]"
4982,0,"[37, 41, 38, 39, 42, 38, 38, 39, 39, 39, 37, 36]"
4983,0,"[28, 30, 31, 45, 43, 37, 40, 33, 37, 35, 35, 39]"
4984,0,"[36, 36, 36, 37, 36, 35, 36, 36, 35, 34, 33, 33]"
4985,0,"[34, 37, 38, 36, 36, 36, 34, 32, 35, 36, 35, 36]"
4986,0,"[50, 48, 48, 48, 44, 45, 48, 49, 46, 46, 43, 45]"
4987,0,"[32, 29, 31, 26, 32, 30, 31, 32, 30, 29, 31, 30]"
4988,0,"[31, 32, 37, 27, 30, 31, 28, 29, 35, 37, 30, 32]"
4989,0,"[42, 42, 39, 40, 41, 36, 34, 39, 40, 43, 41, 40]"
4990,0,"[46, 50, 45, 47, 48, 46, 50, 46, 43, 44, 43, 45]"
4991,0,"[37, 39, 37, 36, 35, 33, 31, 26, 27, 30, 36, 30]"
4992,0,"[46, 47, 46, 49, 46, 49, 47, 47, 50, 50, 45, 50]"
4993,0,"[41, 39, 41, 41, 42, 41, 41, 40, 43, 39, 40, 43]"
4994,0,"[41, 40, 40, 39, 41, 41, 39, 40, 39, 41, 40, 40]"
4995,0,"[37, 40, 38, 37, 37, 37, 37, 40, 38, 43, 41, 40]"
4996,0,"[48, 51, 50, 47, 46, 44, 43, 39, 44, 43, 34, 28]"
4997,0,"[44, 46, 46, 45, 44, 43, 42, 41, 43, 47, 47, 47]"
4998,0,"[51, 48, 45, 43, 37, 32, 34, 34, 32, 35, 38, 37]"
4999,0,"[51, 49, 50, 49, 50, 50, 48, 50, 46, 44, 42, 43]"
5000,0,"[37, 36, 36, 36, 35, 36, 35, 36, 34, 33, 35, 34]"
5001,0,"[36, 33, 34, 31, 31, 34, 34, 35, 29, 27, 38, 31]"
5002,0,"[37, 37, 36, 37, 36, 37, 38, 37, 37, 39, 39, 38]"
5003,0,"[34, 36, 34, 35, 33, 34, 34, 34, 34, 28, 31, 30]"
5004,0,"[45, 45, 45, 47, 46, 46, 49, 49, 44, 47, 44, 49]"
5005,0,"[39, 38, 41, 38, 39, 39, 37, 37, 38, 39, 36, 38]"
5006,0,"[35, 36, 40, 39, 39, 40, 39, 39, 39, 39, 40, 40]"
5007,0,"[43, 46, 44, 47, 46, 44, 47, 43, 43, 47, 46, 43]"
5008,0,"[29, 31, 32, 34, 34, 37, 37, 36, 36, 38, 40, 37]"
5009,0,"[63, 63, 65, 62, 62, 63, 65, 66, 65, 63, 64, 64]"
5010,0,"[56, 57, 58, 58, 57, 64, 59, 59, 57, 58, 59, 59]"
5011,0,"[45, 45, 43, 47, 46, 47, 47, 48, 47, 45, 46, 47]"
5012,0,"[31, 28, 22, 23, 25, 27, 27, 26, 25, 21, 19, 21]"
5013,0,"[38, 36, 36, 33, 30, 25, 24, 28, 22, 22, 20, 20]"
5014,0,"[20, 18, 21, 33, 33, 30, 32, 34, 34, 35, 39, 39]"
5015,0,"[42, 43, 45, 41, 29, 25, 35, 44, 39, 38, 39, 37]"
5016,0,"[48, 50, 50, 50, 49, 50, 49, 52, 50, 50, 50, 49]"
5017,0,"[38, 37, 39, 36, 37, 38, 36, 36, 38, 36, 40, 39]"
5018,0,"[65, 69, 68, 63, 68, 73, 67, 68, 65, 63, 60, 52]"
5019,0,"[40, 40, 40, 40, 41, 39, 39, 37, 34, 34, 35, 36]"
5020,0,"[49, 47, 47, 44, 45, 42, 43, 39, 33, 30, 31, 33]"
5021,0,"[31, 33, 35, 32, 31, 33, 30, 32, 30, 31, 30, 30]"
5022,0,"[39, 42, 40, 40, 40, 42, 42, 40, 40, 40, 41, 41]"
5023,0,"[53, 57, 60, 53, 56, 57, 58, 54, 54, 53, 57, 57]"
5024,0,"[48, 43, 43, 37, 36, 44, 45, 40, 42, 45, 44, 43]"
5025,0,"[28, 29, 30, 31, 29, 29, 29, 30, 32, 29, 26, 31]"
5026,0,"[29, 29, 28, 28, 26, 30, 31, 29, 31, 31, 34, 32]"
5027,0,"[46, 48, 47, 48, 49, 46, 46, 47, 47, 47, 47, 45]"
5028,0,"[29, 37, 37, 37, 38, 38, 37, 40, 39, 39, 40, 39]"
5029,0,"[41, 41, 41, 38, 38, 39, 34, 31, 29, 25, 28, 22]"
5030,0,"[34, 30, 34, 35, 33, 31, 31, 33, 34, 34, 30, 32]"
5031,0,"[31, 38, 19, 21, 30, 26, 39, 39, 30, 35, 38, 40]"
5032,0,"[30, 26, 28, 29, 30, 30, 31, 31, 31, 30, 30, 29]"
5033,0,"[59, 60, 60, 60, 60, 60, 60, 60, 59, 60, 62, 62]"
5034,0,"[41, 42, 42, 39, 41, 41, 40, 35, 39, 42, 42, 38]"
5035,0,"[18, 16, 27, 27, 27, 35, 34, 33, 33, 33, 34, 34]"
5036,0,"[45, 47, 48, 46, 48, 49, 49, 49, 49, 47, 50, 46]"
5037,0,"[33, 32, 30, 28, 26, 31, 30, 30, 31, 29, 29, 30]"
5038,0,"[38, 43, 44, 41, 41, 40, 42, 42, 41, 42, 43, 42]"
5039,0,"[33, 35, 35, 38, 41, 42, 42, 36, 47, 43, 45, 42]"
5040,0,"[56, 55, 51, 47, 43, 45, 44, 43, 40, 37, 30, 32]"
5041,0,"[47, 49, 43, 44, 42, 40, 35, 34, 32, 30, 32, 33]"
5042,0,"[34, 32, 33, 26, 30, 30, 30, 28, 31, 33, 34, 31]"
5043,0,"[46, 46, 47, 50, 48, 47, 51, 53, 55, 53, 55, 58]"
5044,0,"[31, 33, 18, 30, 27, 29, 28, 27, 28, 19, 33, 34]"
5045,0,"[40, 44, 35, 38, 45, 45, 46, 48, 48, 51, 52, 53]"
5046,0,"[41, 42, 40, 44, 42, 44, 39, 37, 33, 37, 30, 27]"
5047,0,"[37, 36, 35, 40, 32, 42, 40, 35, 39, 39, 37, 39]"
5048,0,"[45, 46, 47, 47, 45, 45, 47, 47, 46, 46, 45, 46]"
5049,0,"[37, 35, 35, 35, 36, 36, 33, 32, 36, 33, 33, 29]"
5050,0,"[17, 17, 14, 15, 20, 25, 25, 21, 23, 15, 16, 18]"
5051,0,"[39, 39, 40, 39, 38, 38, 39, 40, 42, 40, 40, 40]"
5052,0,"[43, 44, 43, 43, 44, 44, 42, 44, 43, 44, 45, 45]"
5053,0,"[57, 54, 57, 57, 55, 55, 56, 55, 56, 55, 54, 54]"
5054,0,"[35, 35, 32, 36, 35, 34, 34, 33, 32, 35, 32, 34]"
5055,0,"[40, 38, 41, 42, 42, 40, 40, 40, 38, 40, 38, 40]"
5056,0,"[50, 52, 49, 47, 50, 49, 49, 53, 51, 54, 53, 57]"
5057,0,"[39, 34, 35, 31, 23, 24, 24, 40, 46, 47, 47, 46]"
5058,0,"[27, 29, 33, 32, 32, 28, 29, 29, 29, 32, 34, 35]"
5059,0,"[59, 58, 59, 58, 56, 56, 55, 59, 59, 57, 56, 57]"
5060,0,"[39, 37, 37, 37, 40, 38, 41, 39, 42, 41, 42, 42]"
5061,0,"[30, 35, 37, 40, 30, 27, 25, 22, 19, 14, 13, 11]"
5062,0,"[49, 47, 48, 48, 49, 46, 46, 43, 45, 45, 44, 43]"
5063,0,"[38, 38, 37, 36, 38, 35, 37, 33, 34, 35, 37, 35]"
5064,0,"[26, 28, 28, 25, 29, 29, 30, 29, 29, 28, 25, 28]"
5065,0,"[25, 25, 25, 28, 27, 24, 25, 24, 27, 28, 27, 26]"
5066,0,"[46, 46, 39, 38, 39, 36, 39, 40, 41, 47, 42, 40]"
5067,0,"[46, 45, 47, 47, 48, 47, 47, 47, 46, 47, 47, 45]"
5068,0,"[41, 42, 43, 44, 42, 42, 43, 45, 43, 43, 46, 42]"
5069,0,"[50, 48, 46, 50, 50, 51, 47, 45, 40, 35, 26, 21]"
5070,0,"[32, 32, 32, 32, 25, 26, 31, 26, 31, 29, 33, 29]"
5071,0,"[37, 35, 31, 30, 27, 23, 27, 30, 30, 30, 25, 24]"
5072,0,"[31, 32, 31, 35, 32, 28, 27, 26, 30, 27, 29, 24]"
5073,0,"[33, 34, 35, 27, 33, 30, 30, 34, 32, 32, 34, 29]"
5074,0,"[48, 48, 46, 48, 51, 52, 54, 50, 49, 43, 49, 43]"
5075,0,"[27, 30, 29, 34, 30, 31, 31, 32, 30, 26, 27, 28]"
5076,0,"[32, 33, 32, 34, 29, 32, 29, 28, 31, 30, 26, 29]"
5077,0,"[32, 35, 32, 24, 24, 22, 20, 26, 33, 30, 36, 34]"
5078,0,"[46, 40, 46, 42, 41, 43, 38, 43, 43, 36, 38, 39]"
5079,0,"[31, 32, 34, 32, 38, 39, 32, 35, 44, 43, 42, 43]"
5080,0,"[32, 32, 31, 27, 24, 25, 24, 27, 28, 28, 28, 31]"
5081,0,"[47, 52, 55, 52, 50, 50, 51, 49, 48, 48, 48, 46]"
5082,0,"[44, 45, 43, 45, 45, 44, 44, 40, 43, 43, 42, 44]"
5083,0,"[42, 42, 42, 40, 39, 42, 37, 39, 36, 38, 38, 32]"
5084,0,"[34, 32, 33, 32, 29, 32, 30, 29, 32, 30, 30, 30]"
5085,0,"[38, 37, 39, 37, 36, 37, 33, 32, 33, 33, 31, 31]"
5086,0,"[41, 43, 40, 43, 43, 41, 39, 42, 45, 47, 45, 41]"
5087,0,"[38, 32, 41, 38, 39, 40, 39, 39, 39, 38, 36, 37]"
5088,0,"[34, 33, 34, 29, 34, 33, 35, 34, 37, 36, 37, 38]"
5089,0,"[36, 38, 38, 39, 38, 38, 41, 41, 39, 41, 41, 41]"
5090,0,"[41, 40, 46, 41, 44, 44, 46, 44, 44, 46, 49, 47]"
5091,0,"[52, 49, 53, 56, 54, 52, 52, 53, 52, 51, 50, 47]"
5092,0,"[35, 35, 37, 37, 35, 34, 35, 37, 35, 36, 36, 37]"
5093,0,"[39, 36, 40, 36, 35, 39, 33, 29, 38, 36, 36, 37]"
5094,0,"[38, 34, 34, 30, 27, 33, 35, 33, 30, 25, 32, 29]"
5095,0,"[36, 33, 27, 22, 13, 13, 12, 13, 12, 15, 16, 16]"
5096,0,"[41, 40, 43, 43, 43, 44, 42, 39, 37, 40, 41, 43]"
5097,0,"[33, 31, 31, 31, 28, 31, 31, 34, 32, 33, 31, 32]"
5098,0,"[30, 30, 29, 29, 27, 26, 26, 25, 28, 28, 29, 31]"
5099,0,"[24, 21, 22, 25, 26, 28, 29, 31, 34, 33, 35, 38]"
5100,0,"[23, 26, 27, 30, 33, 30, 35, 34, 38, 38, 37, 37]"
5101,0,"[38, 35, 32, 34, 32, 29, 26, 26, 28, 28, 35, 33]"
5102,0,"[48, 42, 41, 42, 46, 44, 44, 44, 43, 39, 40, 46]"
5103,0,"[30, 32, 28, 27, 27, 23, 20, 24, 30, 32, 32, 35]"
5104,0,"[27, 29, 31, 30, 33, 31, 35, 33, 34, 35, 37, 34]"
5105,0,"[52, 52, 51, 54, 53, 53, 52, 53, 52, 51, 52, 46]"
5106,0,"[28, 32, 31, 31, 32, 31, 32, 31, 33, 33, 33, 32]"
5107,0,"[36, 34, 42, 36, 37, 37, 35, 39, 37, 33, 33, 33]"
5108,0,"[45, 41, 40, 38, 38, 35, 30, 17, 16, 18, 20, 23]"
5109,0,"[55, 53, 49, 51, 52, 51, 50, 49, 49, 47, 51, 50]"
5110,0,"[57, 58, 54, 57, 60, 57, 58, 55, 58, 59, 56, 57]"
5111,0,"[39, 39, 39, 39, 39, 40, 40, 40, 41, 40, 41, 42]"
5112,0,"[50, 53, 50, 49, 51, 53, 51, 51, 51, 50, 49, 48]"
5113,0,"[36, 29, 31, 28, 27, 31, 32, 35, 37, 38, 37, 36]"
5114,0,"[38, 35, 35, 36, 37, 39, 37, 38, 40, 36, 36, 34]"
5115,0,"[25, 24, 25, 30, 29, 31, 31, 30, 32, 34, 31, 33]"
5116,0,"[31, 30, 25, 31, 30, 33, 19, 30, 26, 25, 26, 29]"
5117,0,"[47, 47, 45, 43, 43, 47, 45, 44, 46, 45, 44, 48]"
5118,0,"[42, 43, 45, 42, 41, 42, 45, 45, 45, 43, 45, 45]"
5119,0,"[21, 21, 21, 20, 22, 27, 30, 33, 33, 35, 35, 36]"
5120,0,"[29, 30, 31, 30, 31, 29, 32, 26, 28, 27, 26, 25]"
5121,0,"[44, 45, 41, 39, 41, 42, 42, 40, 42, 42, 39, 42]"
5122,0,"[30, 23, 21, 22, 21, 23, 25, 27, 25, 26, 26, 24]"
5123,0,"[45, 43, 42, 40, 41, 45, 45, 47, 49, 48, 46, 47]"
5124,0,"[43, 42, 41, 32, 42, 38, 33, 43, 42, 49, 45, 39]"
5125,0,"[41, 42, 42, 43, 43, 45, 44, 43, 45, 42, 44, 47]"
5126,0,"[40, 36, 37, 39, 43, 44, 41, 44, 38, 41, 42, 45]"
5127,0,"[31, 32, 29, 29, 29, 26, 23, 26, 21, 18, 16, 15]"
5128,0,"[33, 33, 34, 34, 32, 29, 33, 26, 33, 29, 29, 34]"
5129,0,"[36, 37, 39, 42, 39, 40, 40, 39, 41, 42, 40, 42]"
5130,0,"[31, 31, 29, 27, 30, 30, 29, 31, 33, 32, 31, 30]"
5131,0,"[51, 30, 26, 28, 51, 53, 52, 50, 49, 51, 49, 51]"
5132,0,"[40, 40, 39, 39, 39, 37, 39, 40, 42, 42, 41, 41]"
5133,0,"[40, 42, 41, 41, 40, 41, 44, 38, 42, 40, 41, 43]"
5134,0,"[60, 61, 57, 57, 57, 56, 57, 57, 57, 57, 59, 57]"
5135,0,"[29, 33, 28, 31, 32, 30, 33, 38, 35, 35, 34, 32]"
5136,0,"[50, 49, 48, 49, 50, 52, 52, 51, 54, 50, 50, 50]"
5137,0,"[30, 29, 24, 21, 28, 32, 31, 30, 31, 31, 33, 32]"
5138,0,"[38, 41, 40, 42, 39, 46, 39, 43, 41, 40, 38, 37]"
5139,0,"[39, 33, 34, 37, 36, 34, 35, 37, 38, 37, 32, 38]"
5140,0,"[57, 57, 56, 57, 55, 53, 50, 47, 42, 34, 32, 36]"
5141,0,"[36, 34, 34, 33, 34, 36, 36, 36, 33, 34, 37, 35]"
5142,0,"[16, 11, 12, 14, 18, 21, 23, 28, 30, 32, 34, 32]"
5143,0,"[31, 29, 31, 32, 29, 29, 25, 29, 33, 31, 28, 32]"
5144,0,"[39, 37, 38, 39, 46, 46, 44, 40, 48, 48, 49, 49]"
5145,0,"[43, 43, 42, 41, 44, 45, 44, 42, 43, 41, 41, 43]"
5146,0,"[44, 42, 46, 42, 42, 41, 45, 40, 39, 41, 44, 43]"
5147,0,"[47, 46, 53, 47, 47, 50, 52, 51, 43, 44, 47, 44]"
5148,0,"[37, 27, 20, 27, 33, 37, 37, 32, 30, 30, 30, 26]"
5149,0,"[36, 37, 37, 37, 35, 38, 37, 37, 37, 40, 39, 39]"
5150,0,"[30, 33, 32, 28, 31, 29, 35, 39, 37, 31, 33, 36]"
5151,0,"[48, 53, 52, 57, 55, 54, 49, 46, 48, 47, 52, 55]"
5152,0,"[43, 44, 43, 45, 45, 47, 47, 47, 48, 47, 47, 46]"
5153,0,"[27, 27, 34, 38, 35, 34, 35, 33, 36, 36, 37, 39]"
5154,0,"[32, 31, 34, 35, 31, 29, 29, 32, 32, 37, 33, 28]"
5155,0,"[33, 30, 34, 32, 33, 31, 31, 31, 33, 32, 28, 28]"
5156,0,"[38, 39, 43, 35, 34, 36, 41, 42, 46, 45, 45, 45]"
5157,0,"[44, 45, 47, 47, 46, 47, 51, 49, 45, 48, 46, 48]"
5158,0,"[33, 35, 37, 34, 26, 24, 19, 21, 32, 34, 36, 37]"
5159,0,"[42, 38, 41, 43, 40, 37, 36, 40, 36, 46, 41, 43]"
5160,0,"[43, 42, 36, 40, 51, 46, 38, 41, 39, 35, 42, 39]"
5161,0,"[44, 42, 43, 43, 42, 43, 41, 40, 41, 36, 39, 38]"
5162,0,"[60, 60, 61, 62, 61, 57, 62, 60, 53, 65, 52, 56]"
